uid,stance,set,distilbert-base-uncased_if,distilbert-base-uncased_as,distilbert-base-uncased_and,distilbert-base-uncased_but,distilbert-base-uncased_when,distilbert-base-uncased_then,bert-base-uncased_if,bert-base-uncased_and,bert-base-uncased_as,bert-base-uncased_when,bert-base-uncased_but,bert-base-uncased_then,bert-large-uncased_as,bert-large-uncased_if,bert-large-uncased_and,bert-large-uncased_when,bert-large-uncased_but,bert-large-uncased_then,roberta-base_as,roberta-base_if,roberta-base_but,roberta-base_and,roberta-base_when,roberta-base_then,xlm-roberta-base_when,xlm-roberta-base_as,xlm-roberta-base_and,xlm-roberta-base_if,xlm-roberta-base_but,xlm-roberta-base_then,roberta-large_as,roberta-large_if,roberta-large_when,roberta-large_and,roberta-large_but,roberta-large_then,xlm-roberta-large_when,xlm-roberta-large_as,xlm-roberta-large_and,xlm-roberta-large_if,xlm-roberta-large_but,xlm-roberta-large_then
29,0,test,0.0094867227599024,0.0089030740782618,0.0038963274564594,0.0036581130698323,0.00116574508138,7.107541023287922e-06,4.851235280511901e-05,0.00085661286721,0.0012931749224662,5.53060817765072e-05,0.0002172380045522,1.2836613905164995e-06,0.019089026376605,0.0001827462401706,0.0019166197162121,0.0002337830665055,0.0004834073770325,8.834326763462741e-07,1.733119279379025e-05,3.7614520920215e-07,1.4108627510722729e-06,8.525067300979572e-07,2.239245162627413e-07,7.49356021678693e-10,0.0027584126219153,2.133217640221119e-05,1.60947583935922e-05,9.64359173849516e-07,8.54244990478037e-06,3.039157903117484e-08,7.188440213212743e-05,4.18504981780643e-07,2.359911377425305e-06,3.460503648966551e-05,1.9890507246600464e-05,1.7630254589562355e-08,0.0171400848776102,2.67048817477189e-05,1.083040660887491e-05,7.508241424147855e-07,3.529531750245951e-05,5.1860840954987e-08
30,0,test,0.0026943378616124,0.0393648669123649,0.0260741785168647,0.0134035451337695,0.0005712751299142,6.56254414934665e-05,0.001304950332269,0.0323906615376472,0.059598620980978,0.0004852711281273,0.0056956917978823,2.853381920431275e-05,0.0827922150492668,0.0010939564090222,0.0028189767617732,0.0003495783894322,0.0003496319113764,1.065447463588498e-06,6.241594746825285e-06,2.166915464840713e-06,4.52916850690599e-07,4.768173766933615e-07,5.311384825290588e-07,1.3036293156076795e-09,0.0028245635330677,6.161340570542961e-05,8.619748768978752e-06,1.195154368360818e-06,4.076032382727135e-06,5.0427168218902814e-08,4.538059874903411e-05,5.446819386634161e-07,1.8914480506282416e-06,2.7505198886501603e-05,1.823393176891841e-05,1.4284847082990382e-08,0.0020459441002458,2.101591235259548e-05,5.772407803306123e-06,2.2402811339361506e-07,1.76194282630604e-06,4.027219446811614e-08
31,1,test,0.02290097810328,0.0534542128443717,0.0247542113065719,0.0067928237840533,0.0028627465944737,1.5927156709949486e-05,0.0018420901615172,0.015357875265181,0.0753019079566001,0.0020959179382771,0.0016351218800991,8.244427590398118e-06,0.1439009606838226,0.0042761825025081,0.0032819288317114,0.0014997890684753,0.0002837000938598,8.455793363282282e-07,4.7714738684589975e-06,1.0574671023277915e-06,3.238178294395766e-07,9.02072883945948e-07,7.729216378038475e-08,2.9988161953653503e-10,0.0025583922397345,7.484840170945972e-05,3.0999293812783435e-05,1.7720694813760929e-06,6.4123605625354685e-06,2.408053205726901e-07,3.454741454333998e-05,1.0661088936103624e-06,4.894109224551357e-07,8.507648090017028e-06,5.399727456278924e-07,3.1032252323370813e-09,0.0017031212337315,5.666476681653876e-06,1.886360223579686e-06,3.228166747248906e-07,8.12093290392113e-08,3.0725777477869083e-09
32,1,test,0.2022037655115127,0.0487436093389987,0.0210540667176246,0.0029113383498042,0.0473093912005424,4.2568299249978736e-05,0.0128003843128681,0.0655557438731193,0.1030647456645965,0.0186632275581359,0.0022532027214765,2.9892189559177496e-05,0.1532662808895111,0.0007975461776368,0.0230786986649036,0.0061957039870321,0.0009367335005663,3.967131760873599e-06,1.830162545957137e-05,2.060599513242778e-07,3.46416271668204e-07,1.2093924851797055e-05,7.180520924521261e-07,1.0022763730077602e-09,0.003203670727089,1.8032611478702165e-05,1.0179635864915326e-05,3.8601871210630644e-07,5.291024081088835e-07,4.9533809942659e-08,3.843806916847825e-05,3.409411419852404e-07,2.488914560672129e-06,1.4504597857012412e-05,1.1683121101668803e-06,8.587614175326053e-09,0.0075019635260105,7.910020030976739e-06,4.877704213868128e-06,8.065869394613402e-08,9.951816082320877e-08,7.492703346656526e-09
33,1,test,0.0184028148651123,0.0070390901528298,0.0278508551418781,0.0041015166789293,0.0103002097457647,7.446471863659099e-05,0.0336238108575344,0.0279927309602499,0.0275331027805805,0.0172231402248144,0.0027180353645235,4.903947410639376e-05,0.1148624569177627,0.0386113189160823,0.0013628200395032,0.022180525586009,7.511030707973987e-05,5.091366119813756e-07,1.4178732271830086e-05,9.028895874507724e-06,4.722019752989581e-08,2.41893701513618e-07,5.325892971086432e-07,5.302819294783491e-10,0.0095023410394787,4.924256427329965e-05,3.6386561987455934e-05,4.906572030449752e-06,2.523953071431606e-06,1.327246650362213e-07,1.2207014151499608e-05,9.42360145472776e-07,5.629451038657862e-07,3.4189440611953614e-07,1.9650343574539875e-08,4.3089715129340784e-10,0.0105283018201589,2.929651782324072e-05,6.036506420059595e-06,5.967544439045014e-06,6.429453378586913e-07,1.046896187517632e-07
34,1,test,0.0075748753733932,0.0078580547124147,0.0316312871873378,0.004891462624073,0.004586293362081,3.098753222730011e-05,0.0165971610695123,0.0257289949804544,0.0727056264877319,0.0078068245202302,0.0041905785910785,1.1369324965926351e-05,0.1055633947253227,0.0026443440001457,0.0008761925855651,0.0009963677730411,0.0001327367062913,4.264440178758378e-07,4.667906978284009e-06,3.216251514004398e-07,5.2849891574169305e-08,1.669037175133781e-07,2.6378856432529574e-08,2.1811621953027327e-10,0.0045868260785937,3.2492695027031004e-05,4.419001925271005e-05,2.097444848914165e-06,6.458490133809391e-06,3.098355136899045e-07,1.5584644643240608e-05,6.307028002083825e-07,4.3859830611836514e-07,9.58915506998892e-07,1.1329337468168889e-07,9.110247001231642e-10,0.0011331237619742,5.218538262852235e-06,8.012327157302934e-07,1.4482507992852336e-07,5.477431486156094e-08,4.792356289584632e-09
35,1,test,0.0189732778817415,0.0704362094402313,0.025868060067296,0.0030807757284492,0.0065448503009974,4.1509574657538906e-05,0.0034038845915347,0.0695369616150856,0.1493399888277053,0.0037468057125806,0.0029526553116738,6.582292553503066e-05,0.0727868154644966,0.0075634969398379,0.0047108605504035,0.0046727606095373,0.0002100997371599,3.424542910579476e-06,4.402234026201768e-06,5.473355031426763e-07,8.517618255154957e-08,1.701840517398523e-07,2.324545675946865e-07,2.146098410094055e-09,0.0027600852772593,5.884386337129399e-05,2.744983248703648e-05,8.177697736755363e-07,1.211049720950541e-06,8.192712641630352e-08,3.226285843993537e-05,3.9368050153143486e-08,1.4285227223354013e-07,3.992614381331805e-07,1.6392023738376338e-08,5.467229446942665e-10,0.0010642799315974,3.995806309831096e-06,6.390101816577953e-07,8.144271390619907e-08,2.3335420706871452e-08,2.012067845669208e-09
36,0,test,0.0633033439517021,0.0224820040166378,0.003631301689893,0.000584406137932,0.0152402557432651,3.2571967949479586e-06,0.0105042671784758,0.0078104501590132,0.0152981868013739,0.0045084976591169,0.00061710603768,6.337475497275591e-06,0.0294740498065948,0.1775637120008468,0.0026139805559068,0.0090646874159574,0.000538786582183,8.989252819446847e-06,1.3114969078742432e-05,6.448581189033575e-06,8.099984825093998e-07,1.4775870340599797e-06,1.4825936887064015e-06,1.523672388259456e-08,0.0076571218669414,1.129693555412814e-05,2.8930830012541264e-05,5.018036063120235e-06,4.543840077531058e-06,9.242148735211232e-08,2.316714198968839e-05,9.74122826846724e-07,9.737326536196631e-07,1.939929461514112e-06,3.4363480949650693e-07,8.567719866903191e-09,0.0013794736005365,3.923846634279471e-06,5.577014121627144e-07,2.074032749987964e-07,1.645822464979574e-07,3.3802529664228587e-09
37,0,test,0.0235706195235252,0.0317410640418529,0.0074130627326667,0.0042198938317596,0.0125373173505067,1.55684811034007e-05,0.1045789942145347,0.0107720550149679,0.0743486657738685,0.0478743612766265,0.0023632608354091,1.550141314510256e-05,0.1773173511028289,0.1457208693027496,0.0039382064715027,0.0913833230733871,0.0003775068034883,3.607745384215377e-06,5.098989731777692e-06,1.2596678971021902e-06,1.784623719913725e-07,4.2941829292431066e-07,5.745846465288196e-07,4.863099922758352e-10,0.0091879814863204,1.9361870727152564e-05,1.4788175576541109e-05,1.3932639149061288e-06,4.774316039402038e-06,5.7739210745921816e-08,2.040780964307487e-05,6.434693204937503e-07,8.680323162479908e-07,2.215879476352711e-06,1.2434645668690794e-07,1.0774957592829535e-09,0.0077127399854362,4.541730049822945e-06,1.851902311500453e-06,4.782695555149985e-07,3.790011078308453e-07,4.513795115457242e-09
38,1,test,0.0234149117022752,0.0279312897473573,0.03080272115767,0.0108739454299211,0.0038562384434044,0.000141222437378,0.0353000685572624,0.043659284710884,0.306572288274765,0.0133938724175095,0.0072929495945572,0.0001241969439433,0.3267006874084472,0.0069658327847719,0.0273901782929897,0.0048933974467217,0.001862080884166,3.390908386791125e-05,3.2852378808456706e-06,2.5649564250329604e-08,9.973406633889681e-08,6.858411438770418e-07,1.5045046097839077e-08,5.281476367358096e-10,0.0018832568312063,9.861077705863865e-05,2.7951338779530488e-05,1.181548668682808e-06,7.868623470130842e-06,3.344989352171979e-07,4.124272163608112e-05,2.10337049111331e-07,6.379122510224988e-07,5.392087132349843e-06,1.3312327951098268e-07,1.1640433061899103e-09,0.0009330013999715,5.756408882007236e-06,4.704682851297548e-06,7.304085158921225e-08,2.779965768695547e-07,1.621575940191633e-08
39,0,test,0.0245539993047714,0.0144599303603172,0.0508759543299675,0.0588060058653354,0.0071048266254365,1.3554839824791998e-05,0.1803604215383529,0.032564241439104,0.0651935711503028,0.020136734470725,0.0100709842517972,1.0466918865859045e-05,0.0723738223314285,0.1051763370633125,0.0102517213672399,0.022744633257389,0.0023330026306211,6.674259111605352e-06,8.049496500461828e-06,3.310924967081519e-06,4.778627408086322e-05,8.28462179924827e-06,7.341252057813108e-06,3.7019627363577e-09,0.0215965434908866,1.9684561266331e-05,0.0001325775810983,5.989273267914541e-05,3.351945633767173e-05,9.1688451675509e-07,7.718271081103012e-05,1.4990022236816003e-06,1.1828903552668636e-05,4.832661215914413e-05,5.502381100086495e-05,8.095175196842774e-09,0.1051949635148048,4.028266175737372e-06,2.758242771960795e-06,2.647573455760721e-05,4.37424063193248e-07,3.4681573168882096e-08
40,1,test,0.007735195569694,0.0059689334593713,0.0249844025820493,0.0046899020671844,0.0044733183458447,1.1075300790253095e-05,0.0021794813219457,0.0053224051371216,0.0099438000470399,0.0008626870112493,0.0003627838450483,2.096083335345611e-06,0.0229875277727842,0.0005904417484998,0.0004847142845392,0.0008929524919949,3.512210969347507e-05,1.5292495447738474e-07,1.076757052942412e-05,3.435532391904417e-07,1.527838406900628e-07,4.743716885968752e-07,3.4818935290559245e-08,4.3569911567509217e-11,0.0019782485906034,3.356137312948704e-05,2.660783320607152e-05,6.89130558839679e-07,4.772160082211485e-06,1.3103161222716153e-07,1.0792566172312943e-05,2.103613354620393e-07,4.677015112974914e-07,1.5526117067565792e-06,4.370980661860813e-07,7.98684451908116e-10,0.0014126253081485,1.0562763236521278e-05,2.024832838287693e-06,2.51681200325038e-07,1.7099905846862384e-07,5.643229883389722e-09
41,1,test,0.0314871855080127,0.0225087795406579,0.0213279612362384,0.0054067685268819,0.0048631620593369,7.026270031929016e-05,0.0506150089204311,0.0660388469696044,0.1143844574689865,0.0256665144115686,0.0044859410263597,8.292843995150179e-05,0.1067127212882042,0.004028667230159,0.0007657979149371,0.0013765064068138,0.0001213475698023,6.14593602676905e-07,6.7986325120728e-06,8.776073627814185e-07,1.199109505023444e-07,3.667130670237384e-07,1.1390942233902025e-07,3.0571908893328715e-10,0.0280897878110408,5.315369708114304e-05,2.082028913719114e-05,8.604914000898134e-06,3.4509598663134966e-06,8.533903184115844e-08,2.0007992134196684e-05,9.453446523366438e-07,1.2800785498257028e-06,8.051184522628319e-06,2.1727078092226293e-06,1.07296500573284e-08,0.0076519991271197,1.2216091818118002e-05,1.2355418448350974e-06,1.351702394458698e-06,1.2031459561967497e-07,1.8912398758175183e-08
42,0,test,0.0241493489593267,0.0183421820402145,0.017772851511836,0.0050078374333679,0.0042161415331065,6.914744517416693e-06,0.0051436354406178,0.0184960067272186,0.0199040994048118,0.00225360551849,0.0016753356903791,9.369203326059504e-06,0.10259660333395,0.0369890965521335,0.0072253323160111,0.0035789690446108,0.0009102267213165,3.974246737925569e-06,8.621041160949972e-06,4.511942734097829e-06,4.544618263935263e-07,4.197527232463472e-06,5.632223292195704e-07,9.763423403086335e-10,0.0055880220606923,4.101682861801237e-05,7.678403198951855e-05,9.218244485964531e-06,3.4883378248196095e-05,2.0847919302013906e-07,5.463394336402416e-05,2.93967718789645e-06,2.9697146146645537e-06,1.5226436516968532e-05,1.7064772691810504e-05,2.594924941590193e-09,0.0128100113943219,2.496380375305307e-06,1.1971141020694631e-06,1.7900271132020862e-06,2.495017668024957e-07,1.1882268502461102e-09
43,1,test,0.0087848445400595,0.0118005471304059,0.0245547853410244,0.0260141659528017,0.0067360494285821,1.5649577107978985e-05,0.005411984398961,0.0065395245328545,0.0041160839609801,0.0038962778635323,0.0009177742176689,4.224712938594166e-06,0.0327879823744297,0.022493626922369,0.0162290148437023,0.0183160044252872,0.0009041770244948,8.240373972512316e-06,1.8089508557750376e-06,3.4071465648821686e-08,7.939414814472914e-08,1.0106173249369022e-06,3.420943528453791e-07,8.413958418884704e-11,0.0047904094681143,1.5641411664546467e-05,3.833547816611826e-05,2.449714656904689e-06,3.438191242821631e-06,1.3820185529311857e-07,3.385190211702138e-05,3.98290097791687e-07,1.933072326210094e-06,4.7148628254944924e-06,1.891528711439605e-07,9.928331490272058e-10,0.0105710346251726,6.8437775553320535e-06,1.7948670574696735e-05,6.357696520353784e-07,3.419282279537583e-07,5.5772062523828936e-08
44,0,test,0.0277768224477767,0.0487374290823936,0.0178948026150465,0.0071916650049388,0.0027322694659233,1.4874135558784474e-05,0.0033412845805287,0.0607816614210605,0.1614751517772674,0.0015634528826922,0.0173691064119339,6.98807998560369e-05,0.1788366585969925,0.0044835098087787,0.0339230448007583,0.0045394022017717,0.0162784568965435,3.853867019643076e-05,8.575585525250062e-06,4.938783035868255e-07,5.034451078245184e-06,5.788950602436671e-06,2.227195636805845e-06,1.2946659300183683e-09,0.0022284747101366,4.028352122986689e-05,6.403147563105449e-05,8.466554959341011e-07,2.4217355530709028e-05,2.51006127882647e-07,2.547875192249193e-05,3.7822545095878013e-07,5.183136977393588e-07,1.1826774425571784e-05,2.00035374291474e-05,3.847429486114606e-09,0.0040352772921323,5.754583980888128e-06,1.5273344615707174e-05,1.9215818269913146e-07,1.2500216143962462e-05,5.9145266462223844e-09
45,0,test,0.016903692856431,0.0165766663849353,0.0407519079744815,0.0223155338317155,0.0058348053134977,2.7253583539277315e-05,7.233904034364969e-05,0.0029354803264141,0.0004147604049649,7.224073488032445e-05,0.000237117317738,1.4442105111811545e-06,0.0134306950494647,0.0002566361508797,0.0036914832890033,0.0003447352501098,0.0006842462462373,1.0651143611539735e-06,3.118577296845615e-05,4.7449173479208184e-08,1.3084038528177189e-06,3.008386102010263e-06,7.951840075293148e-07,2.2751926731512384e-10,0.0007984352996572,3.71988644474186e-05,4.852016718359664e-05,2.6366146244072297e-07,1.1772490324801764e-05,2.107262986328351e-07,6.679855869151652e-05,4.399019459810916e-08,1.92239986063214e-06,1.5327768778661266e-05,8.86818907019915e-06,2.0381771825839223e-09,0.0153541481122374,9.29670477489708e-06,7.053591161820805e-06,8.386761152223698e-08,1.7477187839176622e-06,1.5033997158298007e-08
46,0,test,0.0553418584167957,0.037391360849142,0.0244590267539024,0.0705102458596229,0.0033020644914358,3.4280168620171025e-05,0.0033445504959672,0.0570718087255954,0.0311813745647668,0.001512459362857,0.0293104667216539,3.429049684200436e-05,0.1716013252735138,0.0128471190109848,0.021625030785799,0.0032974502537399,0.0092677576467394,8.315851118823048e-06,5.7085621847363655e-06,1.258062980014074e-06,2.509684236429166e-05,2.779562601062935e-05,2.858950267636829e-07,1.7149718312126083e-09,0.0020863923709839,3.158438630634919e-05,0.0001235358795383,2.617207883304218e-06,8.836662163957953e-05,2.314598361863318e-07,4.53991151516675e-06,7.465654334737337e-07,6.350127932819305e-06,4.335305857239291e-05,0.0011451464379206,1.5804051400891694e-08,0.0012220728676766,3.6645683394453954e-06,6.567280706804013e-06,2.668239176273346e-07,1.1608760360104498e-05,7.827409831406841e-09
47,0,test,0.0428160540759563,0.0775161832571029,0.0102006122469902,0.0148962270468473,0.0029830378480255,1.630220140214078e-05,0.005140290595591,0.0229143481701612,0.1375173032283783,0.0027159620076417,0.0043595959432423,1.576652539370116e-05,0.1678183525800705,0.1459355503320694,0.0145595306530594,0.0044482769444584,0.0020638622809201,6.957398454687791e-06,8.995111784315668e-06,2.407093916190206e-06,6.499584515040624e-07,1.232613703905372e-05,5.002135594622814e-07,1.194390364389619e-09,0.0042439387179911,1.582542790856678e-05,2.8700344046228565e-05,4.251563950674608e-06,5.2899863476341125e-06,1.4551159210896008e-07,2.1214062144281343e-05,8.907966844162729e-07,4.4219254391464347e-07,1.602005613676738e-05,3.674867684821948e-06,1.9444590382278193e-09,0.0063365646637976,2.930450136773288e-06,5.3850721997150686e-06,7.760152698210732e-07,5.719097089240677e-07,2.4393800313049484e-09
48,1,test,0.0217040758579969,0.0161996576935052,0.0200157389044761,0.0091703068464994,0.0086920978501439,0.0001059814821928,0.0055683413520455,0.0315425917506217,0.2300446331501007,0.0028525514062494,0.012934761121869,5.465620051836595e-05,0.1749050170183181,0.0020397398620843,0.0012718241196125,0.0012793297646567,0.0001432063436368,6.683336550850072e-07,6.10567531111883e-06,2.2648974606909178e-07,1.7182942713134253e-07,1.0722873184931814e-06,7.581537886380829e-08,3.433761053273088e-10,0.0012468963395804,2.957132710434962e-05,7.925626960059162e-06,2.508209320239985e-07,1.8406478830002007e-06,3.40676429289033e-08,9.687555575510489e-06,1.205225430567225e-07,2.583991260962648e-07,1.079397748071642e-06,6.573726807346247e-08,5.167631877966983e-10,0.001396577921696,7.522220130340429e-06,7.337968327192357e-06,9.426550207081165e-08,2.672222478850017e-07,2.4445096613590067e-08
49,0,test,0.031456746160984,0.0095382174476981,0.0155029026791453,0.0132937747985124,0.0131454160436987,1.607578269613441e-05,0.0895351693034172,0.070384681224823,0.0512490309774875,0.0252323113381862,0.0082024298608303,7.621681288583204e-05,0.0448285527527332,0.2188780754804611,0.0075664781033992,0.019314382225275,0.0009703178657218,4.662578703573672e-06,4.234577772876946e-06,3.142480409223936e-06,4.972301894667908e-07,7.518268603234901e-07,6.989229177634115e-07,1.8863586248585307e-09,0.0037103479262441,1.6086833056760952e-05,0.0001440712076146,4.324694600654766e-06,6.978957389947027e-05,4.1915237147804884e-07,2.5192814064212143e-05,1.6358100083380125e-06,2.869512854886125e-06,1.297052494919626e-05,1.4876907698635478e-05,2.899404050182852e-09,0.0039202854968607,6.311338893283391e-06,7.074919267324731e-06,1.043715883497498e-06,2.3818458885216387e-06,1.3489320771498114e-08
