uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_so,roberta-base_because,roberta-base_since,roberta-base_for,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_so,roberta-large_because,roberta-large_since,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_so
36,0,test,0.637445867061615,0.0545260533690452,0.0004399756144266,1.3574217518907972e-05,0.0002603109751362,0.1334306895732879,0.0123640159144997,0.00024829513859,7.467356681445381e-06,5.4167703638086095e-06,0.1845724284648895,0.0178167652338743,0.0003686104610096,4.139672455494292e-05,4.327942406234797e-06,0.0001596138754393,1.1086724043707363e-05,1.638544233628636e-07,4.256590635520752e-09,2.348730959056411e-06,0.3563613593578338,0.0440566316246986,3.635940402091365e-07,6.701867505398695e-08,2.791840643112664e-06,0.0001554592163302,1.2818195500585716e-05,3.661659206954937e-07,1.066387311787764e-09,3.129008518953924e-06,0.8087924122810364,0.0560723468661308,1.6295423677092913e-07,1.3868569403996388e-08,1.6995260011754e-05
37,0,test,0.5980133414268494,0.0195301491767168,0.0040123066864907,0.0001927073899423,0.0056975190527737,0.3106689453125,0.0101801343262195,0.0628720745444297,0.0005553496885113,0.0003180337662342,0.3818704485893249,0.0642554387450218,0.0016732268268242,0.0003436794504523,0.0044763111509382,2.393225076957605e-05,3.5117875540890964e-06,1.0450201415324045e-07,3.759857314378223e-09,3.8396581658162177e-05,0.2908718883991241,0.077239379286766,1.0232607792204362e-06,8.800896466709673e-06,1.528824031993281e-05,6.745282735209912e-05,1.4611700862587895e-05,6.650380868222784e-08,3.570025608468086e-09,4.996486677555368e-05,0.5706364512443542,0.1629011631011963,1.4962411398755648e-07,8.604456525063142e-08,1.9436431102803908e-05
38,1,test,0.197440817952156,0.0117845637723803,0.0009801902342587,3.5196790122427046e-05,0.0022896523587405,0.4357719421386719,0.0416336506605148,0.0007541144732385,2.327177389815916e-05,8.56936167110689e-05,0.4892464578151703,0.0561294890940189,0.0006798226386308,1.8483107851352543e-05,0.0003314328496344,1.1839885701192545e-05,1.7256124920095315e-06,6.886708803222066e-08,5.250913925891609e-09,1.6164271073648706e-05,0.255711942911148,0.0329817980527877,2.2485323825094383e-06,1.2573292451634188e-07,4.165988684690092e-06,0.000160517549375,1.8850842025130987e-05,7.366700316424615e-08,2.781094243786697e-09,9.070592568605209e-06,0.5007166266441345,0.0894870236515998,1.217394753894041e-07,6.385846518242033e-08,5.1443767006276175e-06
39,0,test,0.0286772549152374,0.0026430683210492,0.0005985797615721,0.0007181997643783,0.0005160873988643,0.1416526734828949,0.0170176289975643,0.0005785836256109,7.801751780789346e-05,3.636530163930729e-05,0.0526715628802776,0.0272959806025028,0.0002089874469675,0.0003067914512939,0.0003305556019768,4.780085873790085e-05,1.750434648783994e-06,2.3591969267044988e-08,1.4238901613339294e-08,5.1678773161256686e-05,0.0644429177045822,0.0213143434375524,9.992021432481124e-07,4.943563908454962e-06,5.905840589548461e-05,0.0001240032725036,1.002933731797384e-05,6.817577968831756e-08,8.279345564687901e-08,1.1800324273281149e-06,0.4860400557518005,0.0633057504892349,2.0665839883804446e-07,6.845697839708009e-07,3.148449832224287e-05
40,1,test,0.0801327601075172,0.0037570742424577,0.0001850132684921,1.3705182027479168e-05,8.20747300167568e-05,0.2753535807132721,0.0031842787284404,0.000117271883937,4.714861006505089e-06,1.1660007658065297e-05,0.3880803287029266,0.0082745235413312,7.185684808064252e-05,4.95626954943873e-06,3.2036565244197845e-05,0.0001117741048801,2.7902767669729656e-06,3.205524023996986e-08,5.465926045111758e-10,6.2350104599318e-06,0.312762588262558,0.0173546075820922,1.60205661359214e-06,2.0398579181346577e-07,2.26672909775516e-05,0.0003346395678818,8.885921488399617e-06,5.510363010330367e-08,5.726132012995322e-09,6.695901902276091e-06,0.7999931573867798,0.0607213303446769,3.121392637694953e-07,1.1915456354927301e-07,5.472721386468038e-05
41,1,test,0.1454247236251831,0.0351846329867839,0.0004916472244076,3.0135315682855435e-05,0.000746838224586,0.5955990552902222,0.0371855571866035,0.0006375752855092,4.83533731312491e-05,0.0001813042908906,0.7802338600158691,0.043263416737318,0.0002028390445047,8.126555258058943e-06,0.0002238093002233,7.138824730645865e-05,3.698164618981537e-06,5.156597282507393e-08,3.2256392001883677e-10,9.955150017049164e-05,0.3962098062038421,0.0534671619534492,8.759877232478175e-07,1.6941810088155765e-07,3.084958288823713e-09,0.000262295914581,1.860047632362693e-05,1.3404309129327885e-07,1.4336897002920068e-08,3.763271706702653e-06,0.5895647406578064,0.1235926896333694,1.9918644511562889e-07,6.940044272596424e-08,2.0616905658243923e-06
42,0,test,0.1955079883337021,0.0079275937750935,0.0005840871599502,7.22601471352391e-05,0.0006370033952407,0.1512015610933303,0.007210458163172,0.0001410478143952,1.4438955076911952e-05,0.0001832245325203,0.4519652426242828,0.0516615808010101,0.000333694886649,2.682295780687128e-05,0.0013568460708484,6.175914313644171e-05,2.218876761617139e-05,6.525444717908614e-08,1.61386359831539e-09,1.1583576451812403e-05,0.2909933030605316,0.0633411556482315,4.256570491634193e-07,1.8516300315241097e-07,1.7418697098037228e-05,0.0001844607904786,3.1586427212459967e-05,2.531153882046056e-07,9.127761657623525e-09,5.888530722586438e-06,0.7526776194572449,0.1196966469287872,1.1366689278702324e-07,7.01950355619374e-08,4.728604108095169e-05
43,1,test,0.2272106409072876,0.0080471700057387,0.0012454704847186,0.0008713807328604,0.0004565930867101,0.0139375673606991,0.0008188008214347,0.0002149534266209,6.0289461544016376e-05,2.581372609711252e-05,0.0365955345332622,0.0119568966329097,0.000202390976483,0.0001001969139906,1.167640493804356e-05,2.2604965579375857e-06,1.8288460523763209e-07,8.445287136282786e-09,2.868479676010338e-09,4.1154646169161424e-05,0.219493567943573,0.0624637342989444,5.838838319505157e-07,7.935421422189393e-07,2.2338077542372048e-05,2.444640449539293e-05,4.109052042622352e-06,6.28515550715747e-08,1.5789602514360013e-08,2.783395302685676e-06,0.3890843987464905,0.1445474326610565,4.0795018207973044e-07,6.799017455705325e-07,3.907562495442107e-05
44,0,test,0.3542230427265167,0.0821531265974044,0.0023004515096545,3.481295061646961e-05,0.0012011823710054,0.1533592492341995,0.0263221133500337,0.0013843144988641,0.0001866943493951,0.0003590947308111,0.2336485981941223,0.1190536543726921,0.0013624754501506,8.532510400982574e-05,8.74301913427189e-05,5.2862964366795495e-05,1.881605749076698e-05,7.874924534689853e-08,2.572467794337285e-09,8.737983080209233e-06,0.3454878628253937,0.1501904129981994,1.1586896562221227e-06,1.7142551200777237e-07,1.625714503461495e-05,8.616063860245049e-05,1.2911807061755098e-05,1.088028867002322e-07,4.0464014361418785e-09,1.525996412965469e-05,0.4555562734603882,0.085780844092369,3.367107979102002e-07,1.426555513717176e-07,2.4504340672137914e-06
45,0,test,0.1081710904836654,0.0114241475239396,0.0005312045104801,7.245007145684212e-05,0.0003362238348927,0.0013461465714499,0.0001599669194547,5.476570549944881e-06,6.453133778450137e-07,4.988406544725876e-06,0.0304267555475235,0.0118024768307805,5.245024658506736e-05,1.5954281479935162e-05,2.666280579433078e-06,6.886038318043575e-05,2.550686986069195e-06,1.743799629139176e-07,3.514766699908023e-09,7.234912573039763e-06,0.2429165244102478,0.0479383170604705,3.180633029842284e-06,6.905523264322255e-07,4.259197794453939e-06,0.0001468792761443,5.956615041213809e-06,1.351859424403301e-07,1.2447732622433705e-08,4.888162948191166e-06,0.3827556371688843,0.06793874502182,4.014523824480421e-07,2.242265964014223e-07,1.1294901923974976e-05
46,0,test,0.2064447999000549,0.0290278140455484,0.000944813946262,2.0470775780268013e-05,0.0006347216549329,0.149613082408905,0.0130219049751758,0.0007937297341413,5.176086779101752e-05,0.0002242501213913,0.4854191541671753,0.0801816284656524,0.0011874698102474,4.3009356886614114e-05,0.0004352662945166,7.019780605332926e-05,1.192218860524008e-05,2.6069025693686854e-07,3.168087348015547e-09,1.3405046672687604e-07,0.187715083360672,0.0215604975819587,9.097565225602012e-07,1.567456422435498e-07,3.606496647989843e-06,0.0001178880920633,4.256368356436724e-06,1.6729322283026704e-07,8.515829819089049e-09,1.660532689129468e-06,0.5335164070129395,0.0661572217941284,4.098628210158495e-07,5.417238924110279e-08,1.109937784349313e-06
47,0,test,0.5837047100067139,0.0788678750395774,0.0004025198577437,2.927062269009184e-05,0.0004614201607182,0.2982650697231293,0.0541913397610187,0.0006152637652121,1.618766509636771e-05,0.0001001402852125,0.4429671466350555,0.0993666127324104,0.0006991480477154,3.723453846760094e-05,0.0002883815031964,6.495730485767126e-05,8.904053174774162e-06,7.80741515882255e-08,8.775509208192032e-10,5.157781288289698e-06,0.3868224322795868,0.0836364403367042,5.617748115582799e-07,2.9089719078001508e-08,2.4328894141945057e-05,0.0001052908482961,8.691201401234139e-06,9.692360691815338e-08,2.183671687916444e-09,7.542727416876005e-06,0.7015764713287354,0.0774825140833854,6.81157104054364e-08,3.278716675936266e-08,5.3903502703178674e-05
48,1,test,0.2162417322397232,0.01760134100914,0.0007724757888354,0.0001260032440768,0.0003204344538971,0.4783598780632019,0.0554783605039119,0.0006182881188578,2.8060778276994824e-05,3.534312781994231e-05,0.7060540318489075,0.0648125782608985,0.0003348252794239,1.2503973266575484e-05,6.316619692370296e-05,3.151782584609464e-05,6.482057870016433e-06,3.6731567121250925e-08,1.5263786901087424e-09,2.888978451665025e-05,0.3723713755607605,0.062580868601799,5.515885845852608e-07,5.38286890616746e-08,3.179963823640719e-05,0.0001102882015402,1.3460053196467923e-05,2.2160119073078025e-08,1.0235980951733832e-09,7.089100108714774e-06,0.4656130671501159,0.1422881036996841,1.1126358145929772e-07,1.4691697458601993e-07,6.13444899499882e-06
49,0,test,0.3506010770797729,0.0106184603646397,0.0018616473535075,9.452940139453858e-05,0.0007854558643884,0.1674806028604507,0.0322035625576972,0.001108732423745,8.725951192900538e-05,4.257298860466108e-05,0.3199274837970733,0.045039989054203,0.0009171426063403,8.080386032816023e-05,0.0002849285956472,3.924706834368408e-05,9.7820557130035e-06,8.966541997779134e-08,1.7274611741058261e-09,2.412006506347097e-05,0.121648870408535,0.0222891960293054,6.514881647490256e-07,2.8551016839628574e-07,4.815363354282454e-06,0.00015115228598,1.0232738532067742e-05,9.416947222007368e-08,2.908409735269401e-09,5.827485438203439e-06,0.6524329781532288,0.1116010919213295,4.066426129156753e-07,1.2667555893131066e-07,3.2468040444655344e-05
50,0,test,0.2801334857940674,0.0475621186196804,0.0003483480541035,6.485455378424376e-05,0.000286814145511,0.0760824903845787,0.0183185245841741,0.0002224321360699,1.3803480214846786e-05,0.0001892301079351,0.4023043513298034,0.0764810591936111,0.0003784725849982,3.187196853104979e-05,0.0008185161859728,0.0001609427272342,2.0066918295924552e-05,3.922842779502389e-07,8.237648785325291e-09,0.000254739774391,0.3004346787929535,0.0592616386711597,2.7923289280806785e-07,4.3973905405891855e-08,1.106408944906434e-05,7.951629959279671e-05,7.452357294823741e-06,1.3072546778403193e-07,4.4579335778394125e-09,6.248381396289915e-06,0.6241859197616577,0.0759856551885604,1.8159455805744082e-07,9.09214890043586e-08,1.96881519514136e-05
51,1,test,0.1510680615901947,0.0065413559786975,0.0024424211587756,0.0001427015522494,8.454746421193704e-05,0.0903045907616615,0.0031674371566623,0.0008207922219298,3.5064309486187994e-05,4.028970579383895e-05,0.0030692659784108,0.0002141259901691,3.365731390658766e-05,1.576038630446419e-05,0.0005303313955664,6.341833795886487e-05,9.798028258956036e-06,9.323407113015493e-08,1.196107102252597e-09,7.148757049435517e-06,0.2522293925285339,0.0874258950352668,1.8347599279877607e-06,3.736581106750237e-07,5.1688442908925936e-05,0.0001086810443666,1.0250375453324525e-05,2.644277152796804e-08,1.3563257184046051e-09,1.1624385933828307e-06,0.6166896224021912,0.1688304096460342,9.837021508474209e-08,8.515766580785566e-08,2.866324757633265e-05
52,0,test,0.0107899205759167,0.0019780162256211,4.484527016757056e-05,1.4690902389702387e-05,0.0001940317742992,0.0002052970521617,3.129538890789263e-05,2.964023678941885e-06,1.3563339962274767e-06,5.246315049589612e-05,0.0002782366354949,9.689768921816722e-05,1.5672856079618214e-06,4.907738457404776e-06,1.4919768545951229e-05,3.4066539228660986e-05,2.192193505834439e-06,5.289228610649843e-08,8.276782814675698e-09,2.3595619040861493e-06,0.0923588797450065,0.0769453272223472,2.877326778616407e-06,3.211114744772204e-06,6.120104899309808e-06,9.937855793396012e-05,1.4181276128510945e-05,1.8299695625501045e-07,4.9181242189888514e-08,8.256501132564154e-06,0.3195809125900268,0.1006788164377212,2.506307339444902e-07,5.078160825178202e-07,7.154732770686678e-07
53,1,test,0.1563589423894882,0.015512372367084,0.002639397745952,3.654123065643944e-05,0.0015447280602529,0.1656918078660965,0.0031979868654161,0.0064571574330329,7.542607636423782e-05,0.0001319518050877,0.2136404067277908,0.0426404811441898,0.0046057822182774,0.0013268763432279,0.0009094578563235,6.145625957287848e-05,2.984945922435145e-06,3.713348206701994e-08,1.6193187069024615e-10,2.9722008548560552e-05,0.4561337530612945,0.0682684928178787,1.0663609373295913e-06,9.566927872128873e-08,5.935637545917416e-06,0.0002649270463734,2.793919338728301e-05,9.853658156089297e-08,3.318955776876464e-09,3.396265810806653e-06,0.5981870293617249,0.1594620048999786,1.3003604237837862e-07,6.908059191346183e-08,7.939740498841275e-06
54,1,test,0.3044685423374176,0.0031339460983872,0.0018071802332997,0.0002687867090571,0.0002928756875917,0.0042661922052502,0.0001679022534517,2.6527308364165947e-05,1.110818084271159e-05,1.0651067896105816e-05,0.0740540847182273,0.0173869524151086,0.0003239283105358,0.0001478969934396,1.7526101146358997e-05,6.649789429502562e-05,2.405684199402458e-06,1.6931147683862949e-07,1.5342232373427578e-08,2.202716677857097e-05,0.2120021134614944,0.0441848449409008,1.746300540617085e-06,1.168682274510502e-06,1.3403398043010384e-05,0.0006606046808883,9.10746821318753e-05,2.0822938040510053e-06,4.171687066900631e-07,1.178220827569021e-06,0.5589872598648071,0.0795235708355903,2.611921991046984e-05,8.902975969249383e-05,9.969158782041632e-06
55,1,test,0.0680906251072883,0.0050531863234937,0.0003666039265226,0.0001304599863942,0.0001194470096379,0.0028714498039335,0.0005289544933475,4.692954462370835e-05,1.3333248716662638e-05,1.3106493497616611e-05,0.013920615427196,0.0026422014925628,1.864053774625063e-05,6.4192818172159605e-06,7.940403884276748e-05,4.809932579519227e-05,9.313673217548056e-06,3.430704680340569e-07,1.0193887511888988e-08,5.42754332855111e-06,0.351645290851593,0.1452981978654861,1.005462422654091e-06,3.3627037510086666e-07,2.446052349114325e-05,4.869203985435888e-05,1.3205502000346314e-05,8.434168563553612e-08,6.738785085502741e-09,5.310438609740231e-06,0.6118875741958618,0.1832236498594284,1.9575701060148281e-07,6.725247203576147e-08,1.3029773072048556e-05
56,0,test,0.0858481600880622,0.014050779864192,0.000333215604769,9.75372222455917e-06,5.863963451702148e-05,0.3464758694171905,0.0451658144593238,0.0003646292025223,2.1105021005496383e-05,2.4341394237126224e-05,0.3019072115421295,0.1537200361490249,0.0002143907477147,7.643207027285825e-06,0.0008078619139268,8.14216400613077e-05,1.6264648365904577e-05,4.549518095586792e-08,2.9315488925263367e-10,5.939361017226474e-06,0.243338331580162,0.0422114059329032,9.139952794612328e-07,2.09079871638096e-07,2.045510882453528e-05,0.0001234144583577,1.3203511116444132e-05,6.969069943352224e-08,4.6488501936892135e-09,1.084164864550985e-06,0.6154114603996277,0.1679055988788604,4.974754119757563e-07,7.069415630667208e-08,7.169011496444e-06
57,1,test,0.5069389343261719,0.0284741315990686,0.0003406266041565,1.1984123375441412e-05,0.0006597051396965,0.2941271364688873,0.0249978005886077,0.000608671864029,1.0777900570246857e-05,0.0005157872219569,0.5104314684867859,0.0286389850080013,0.0003075576678384,1.003365559881786e-05,0.0008852547034621,6.476532871602103e-05,4.6991253839223646e-06,7.302955395971368e-08,6.673193664319397e-10,2.041456127699348e-06,0.3713600635528564,0.0719738602638244,3.215131130218652e-07,8.919684546526696e-09,1.0175854185945354e-05,0.0002623536274768,3.16828336508479e-05,2.113889649990597e-07,5.398391511590717e-09,4.047157290187897e-06,0.725930392742157,0.080287866294384,6.42758735125426e-08,2.4090443417890128e-08,1.5465686374227516e-05
58,0,test,0.1907978951930999,0.0151911685243248,0.0001412441051797,2.6806768801179715e-05,0.0014727461384609,0.1866989582777023,0.0232195872813463,0.0001898796181194,5.198014696361497e-05,6.314076745184138e-05,0.0747839659452438,0.0180907305330038,0.0003805372980423,0.0002147889026673,0.0001340484741376,4.561370587907732e-05,4.709973836725112e-06,2.5576049722531025e-08,4.308613910097847e-09,5.043756573286373e-06,0.4861089885234833,0.077921837568283,8.690001891409338e-07,1.439361483335233e-07,2.18052100535715e-05,5.3890278650214896e-05,4.460779109649593e-06,1.201705970288458e-07,1.0015305917931985e-07,3.258291144447867e-06,0.4081257283687591,0.046618465334177,1.8525821587900282e-07,3.956130569804373e-07,2.1666499378625304e-05
59,0,test,0.1075196042656898,0.0270232465118169,0.0006331927143037,0.0014310756232589,0.0008099309634417,0.0801673308014869,0.0284199547022581,0.0004753281828016,0.0003194618911948,0.0001543804246466,0.2629139721393585,0.0945603400468826,0.0006179565680213,0.0007961578667163,0.0006358897662721,5.188334034755826e-05,6.199743893375853e-06,1.2457742393223724e-08,1.7101241311934245e-08,1.3667478924617171e-05,0.1521542519330978,0.0394731648266315,6.769736842215934e-07,9.22955405258108e-06,4.2955267417710274e-05,4.023190922453068e-05,6.790754014218692e-06,1.2401875970624589e-08,1.6754832188325969e-07,1.2194111604912905e-06,0.6552799344062805,0.0980742499232292,7.65787433465448e-08,1.0924095477093942e-06,1.0054634913103657e-05
60,0,test,0.6405805349349976,0.0625434517860412,0.0004429641121532,2.6073019398609176e-05,0.000172722080606,0.4040199518203735,0.0549766607582569,0.0012043754104524,1.5177702152868733e-05,0.0003273958864156,0.4363025724887848,0.0825158059597015,0.0005437689833343,2.9701279345317744e-05,0.0042354557663202,0.0001122430694522,1.4157001714920623e-05,6.379040229376187e-08,1.944231442507771e-09,3.789461288761231e-06,0.4219394326210022,0.0756334140896797,1.0824415994648009e-06,3.2971179564356135e-08,9.460603178013116e-05,6.553437560796738e-05,2.9681643809453817e-06,2.8829706621991136e-08,2.076770533321337e-09,3.940608621633146e-06,0.7158726453781128,0.0637757703661918,8.310101407005278e-08,5.201558295198083e-08,2.039903665718157e-05
