uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_for,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_for,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_for,bert-large-uncased_so,roberta-base_because,roberta-base_for,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_for,xlm-roberta-base_so,roberta-large_because,roberta-large_for,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_for,xlm-roberta-large_so
61,0,test,0.2214085906744003,0.0002084622683469,0.0007664815057069,0.0722946971654892,0.0003881181473843,3.1299459806177765e-05,0.0331586226820945,8.76390840858221e-05,4.963429455528967e-05,1.982936191780027e-05,6.6551057997799035e-09,2.603032498882385e-06,0.3059598505496979,1.044613100020797e-06,5.271268491924275e-06,6.561588088516146e-05,9.585758675711986e-08,9.829424243434914e-07,0.3323350846767425,1.796189650349334e-07,1.0201036275248043e-05
62,0,test,0.6587273478507996,0.0005329372361302,0.0001167789450846,0.0375071913003921,0.0001317627320531,2.3971072096173884e-06,0.114590398967266,5.882094774278812e-05,5.724147285945946e-06,6.853751256130636e-05,1.3284162214688422e-08,1.8243098338643904e-06,0.2387719303369522,2.099413762834957e-07,3.147837333017378e-06,9.996866720030084e-05,9.446468851592726e-08,1.2357344530755654e-05,0.5676293969154358,1.4733922171217273e-07,6.643928372795926e-06
63,1,test,0.0731298699975013,0.0002719266922213,9.479110303800552e-05,0.0291577503085136,0.0002070441260002,1.160513966169674e-05,0.0395495928823947,0.0001165361318271,0.0001871096173999,8.606242772657424e-06,5.018581106241982e-09,8.474961759930011e-06,0.0199086312204599,3.293859549557965e-07,2.93273092211166e-06,2.459763527440373e-05,8.420761332672556e-08,5.260108650873008e-07,0.0039194109849631,1.0219850565817978e-07,4.502545607465436e-07
64,0,test,0.0436569675803184,0.0007755274418741,2.6286033971700817e-05,0.0221083480864763,0.0002431478642392,7.4768054219021e-06,0.0237782429903745,5.058403985458426e-05,3.2190032470680308e-06,5.4119118431117386e-06,1.568434271348451e-08,2.8804522571590496e-06,0.0649143829941749,5.36139452833595e-07,9.631883131078212e-07,3.48993853549473e-05,2.191640362525505e-07,1.7537718122184742e-06,0.0131466342136263,3.63266531167028e-06,1.37641927722143e-06
65,0,test,0.3359389007091522,0.000152976863319,2.453995762152772e-07,0.2081397473812103,0.0005309347179718,2.031255235124263e-07,0.2058478891849517,0.0002719229378271,7.009518299128104e-07,0.0004290224460419,2.075991432093361e-07,1.5576970326947048e-06,0.4633311033248901,8.087790774879977e-07,2.000156746362336e-05,0.000455174507806,1.1483298294479027e-06,6.610935798789799e-08,0.5047744512557983,6.491260364782647e-07,3.810165480899741e-07
66,1,test,0.125257521867752,0.0029836695175617,0.0010440313490107,0.0590284205973148,0.0017250293167307,8.1228805356659e-05,0.6720385551452637,0.0005641524330712,0.0002860294480342,3.959413879783824e-05,5.49065930499637e-08,0.000120157841593,0.3656274676322937,1.988461008295417e-06,3.6440533222048543e-06,0.000157441405463,4.791199970100024e-08,2.927738250946277e-06,0.5798671245574951,7.522698552975271e-08,9.182761459669564e-06
67,1,test,0.1203169301152229,0.0032971191685646,0.0004675499803852,0.0026775917503982,0.0015167145757004,9.687832789495587e-05,0.0119831608608365,0.0046775150112807,0.000101039520814,5.1173687097616494e-05,2.15195768760168e-07,3.064915063077933e-06,0.245521605014801,1.4995412129792385e-05,2.039111132035032e-05,0.0013588251313194,3.9997489693632815e-06,1.4959972531869423e-06,0.5199331641197205,1.4545674957844312e-06,3.880538770317799e-06
68,1,test,0.1073387339711189,0.0005078437970951,0.0002269258257001,0.0228741485625505,0.0005132268415763,3.064824340981431e-05,0.2282822579145431,0.0001991756871575,0.0002052859927061,6.377115641953424e-05,4.60700171345252e-08,0.0002415778581053,0.1800259351730346,2.4632204258523416e-06,6.175726866786135e-06,0.0001138128354796,3.08036938179157e-08,8.287693162856158e-06,0.6038092970848083,1.245989125209235e-07,2.270421464345418e-05
69,0,test,0.1985172629356384,0.0007348092040047,0.0001554531481815,0.216153085231781,0.0003127070085611,7.815227581886575e-05,0.1843230873346328,8.244361379183829e-05,0.000235516068642,6.90965898684226e-05,1.825294901891539e-07,3.042728167201858e-06,0.4210977852344513,1.0678027138055768e-06,1.511649043095531e-05,0.00016993637837,2.0144189250004282e-07,1.538609240014921e-06,0.6458399295806885,5.063403705207747e-07,2.279560931128799e-06
70,0,test,0.4627808034420013,0.0004220165428705,0.0001240269339177,0.2900103330612182,0.0005532529321499,8.286907359433826e-06,0.5760120749473572,0.001005035592243,2.6782116037793458e-05,0.0001188420501421,3.398899082185381e-07,8.693103154655546e-05,0.4441835582256317,8.941765372583178e-08,5.295513005876273e-07,0.0002786345139611,7.368665819740272e-07,7.050854947010521e-06,0.5988476872444153,2.802262031309511e-07,6.887869403726654e-06
71,0,test,0.3678224384784698,0.0005900576361455,0.0007461058557964,0.1302254945039749,0.0004767372447531,0.0008944200817495,0.2401147931814193,0.0005069652106612,0.0018852854846045,2.919656253652647e-05,7.68340910894949e-08,2.217929704784183e-06,0.5022522807121277,6.722755188093288e-07,1.7230284356628545e-05,6.975729047553614e-05,3.6772355826997234e-08,6.926949936314486e-06,0.4252314865589142,7.45490922327008e-08,5.784505447081756e-06
72,0,test,0.021333334967494,5.365422475733794e-05,3.565429142327048e-05,0.0002693700953386,3.4347876862739213e-06,9.441412771593604e-07,9.289177978644148e-05,2.21548930312565e-06,6.439840376515349e-07,7.017965344857657e-06,1.246629608431249e-07,5.101834403831162e-07,0.0096994126215577,6.759366044661874e-08,1.9723185573639057e-07,3.160713822580874e-05,3.06513726400226e-07,8.138833891280228e-07,0.0017118634423241,3.1721975801701774e-07,2.629416030686116e-06
73,0,test,0.1026596128940582,0.0011746170930564,0.0001756692945491,0.0394946746528148,0.0002673841081559,9.851130926108452e-06,0.0066937543451786,6.779216346330941e-05,1.1648202416836284e-05,2.535906560297008e-06,7.097963816704579e-08,1.3026181022723904e-06,0.0105394003912806,5.885301561647793e-07,2.857126855815295e-05,7.70249025663361e-05,2.912923662279354e-07,4.390475169202546e-06,0.0231385249644517,1.0305543582944663e-06,1.556382267153822e-05
74,1,test,0.093108907341957,0.0008057216764427,0.0011503190035,0.0352799780666828,0.0004192594788037,6.975155702093616e-05,0.0100674517452716,0.0004201231349725,1.1523334251251072e-05,4.708080723503372e-06,4.222214329274721e-07,2.193200316469301e-06,0.0414392910897731,1.852454971640327e-07,2.875202881114092e-06,0.000171453517396,4.747596449306002e-06,2.2515073396789376e-06,0.4250005781650543,6.8158433350618e-06,1.5229064956656655e-05
75,1,test,0.010244095697999,0.0001493062154622,5.266323205432855e-05,0.0011652555549517,3.696852581924759e-05,6.117171778896591e-06,0.0013506887480616,6.686971028102562e-05,2.319514123882982e-06,5.599780706688762e-06,3.3386754694220144e-07,1.0722084880399052e-05,0.0028434828855097,3.0666004846580115e-08,6.726198193973687e-07,0.0001307745988015,3.171747493979637e-06,3.3899587492669525e-07,0.049984872341156,6.658378310930857e-07,2.74723703341806e-07
76,1,test,0.0048949718475341,0.0198900289833545,0.0002251774712931,0.0139672588557004,0.0011295948643237,8.19206252344884e-06,0.0023055388592183,0.0001126194401877,1.0948438102786897e-05,5.888010491617024e-05,4.180025428013323e-07,1.3089652384223882e-05,0.0009995268192142,5.631288786389632e-06,1.711645018076524e-05,9.83846330200322e-05,1.107429511648661e-06,2.265674311274779e-06,0.4300166368484497,5.721780098610907e-07,3.913188265869394e-05
77,1,test,0.0222008414566516,0.0005165366455912,0.0001679686683928,0.0072424751706421,0.0003446230548433,4.32464039477054e-05,0.0507428348064422,0.0008328826515935,4.062971493112855e-05,3.955022839363664e-05,9.346690035272333e-07,2.468372804287356e-05,0.0305150337517261,5.006961032449908e-07,1.3894531321057002e-06,0.0001912705774884,5.0079515858669765e-06,9.411367500433698e-06,0.0282201133668422,1.5079372133186553e-06,1.381484435114544e-05
78,1,test,0.0760420188307762,0.0009468651260249,0.000137322655064,0.0146333705633878,0.0001293711393373,4.6549528633477166e-05,0.0041034687310457,2.4910854335757904e-05,0.000108076390461,3.334984285174869e-05,9.028572378610988e-08,1.9230139514547773e-05,0.0713084861636161,3.285759646587394e-07,2.629331902426202e-05,0.0001484088425058,8.14774409718666e-07,5.166608843865106e-06,0.1920703798532486,2.824845353188721e-07,4.347470166976564e-06
79,0,test,0.0108509548008441,0.0073888204060494,5.236650758888573e-05,0.0950115174055099,0.0016656316583976,1.7703570165394922e-06,0.0578496977686882,0.0002864879497792,1.0972781865348225e-06,6.286182178882882e-05,5.922667511981673e-08,2.3631617295905016e-05,0.0699535831809043,9.80471597245014e-08,4.424340204423061e-06,3.809202462434769e-05,6.79580978157901e-08,1.9110475477646105e-05,0.2259298413991928,1.2474620234570466e-06,2.6634236292011337e-06
80,0,test,2.116792529704981e-05,1.7192094503570845e-07,0.0002300913329236,6.604260306630749e-06,6.616474479415047e-07,9.207765106111764e-05,3.786717797993333e-06,6.958177323213022e-07,2.3477767172153108e-05,1.3852458323526662e-05,2.676972030712932e-07,3.22398960861392e-07,0.010654242709279,9.435439096705522e-08,2.322164164070273e-06,0.0004041292122565,1.1178505701536778e-05,5.239846359472722e-06,0.0050666593015193,6.225218385225162e-07,2.566020702943206e-05
81,0,test,0.0345625020563602,0.0003651881997939,0.0009314979542978,0.0095521667972207,4.435663140611723e-05,6.242441941139987e-06,0.0031887597870081,1.6734304153942503e-05,6.740525009263365e-07,1.253134360013064e-05,1.4368371239470434e-06,5.654072765537421e-07,0.0256523080170154,3.47295326719177e-07,1.2757997183143743e-06,0.0002040088147623,6.245717486308422e-06,6.505526016553631e-06,0.0379435867071151,2.1459827621583827e-06,8.937946063269919e-07
82,0,test,0.0239847153425216,0.0003474961558822,9.311224857810883e-05,0.0052311648614704,6.052940443623811e-05,6.301568646449596e-06,0.0003833841183222,3.171295702486532e-06,7.430854566337075e-06,1.116294242820004e-05,1.395049764596479e-07,2.469708488206379e-05,0.0446490794420242,5.872803399142867e-07,1.0950727300951256e-05,4.161362539889524e-06,2.6944316999788498e-08,2.44937183424554e-07,0.0445549450814724,1.3968505072625703e-06,8.907654347467543e-08
83,0,test,0.1240390613675117,0.0005609110812656,0.00035761349136,0.0401231311261653,0.0001301581505686,1.329240603809012e-05,0.0054320194758474,3.838984412141144e-05,7.184605237853248e-06,4.3131331040058285e-05,1.9344605561855133e-07,1.1295684998913202e-05,0.0481195971369743,1.1095578855702116e-07,2.341493200219702e-05,0.0001521365775261,6.260432314775244e-07,1.931706265168032e-06,0.0441902056336402,3.3213967753908946e-07,8.132255970849656e-06
84,0,test,0.0279177837073802,0.0004113878821954,0.0001765958586474,0.0168647821992635,0.0002060188853647,8.048913514357992e-06,0.006254153791815,4.6332563215401024e-05,7.990638550836593e-06,4.00278004235588e-05,2.738192392826022e-07,1.006916045298567e-05,0.0920071974396705,3.2786201131784765e-07,5.549267370952293e-06,0.0001713275414658,1.4758022643945878e-06,4.798866484634345e-06,0.4977203011512756,2.4252817638625856e-06,3.128787966488744e-06
85,0,test,0.0105116022750735,0.0012380019761621,0.0010830458486452,0.0257988609373569,0.0002572564408183,8.831770537653938e-05,0.0208418201655149,0.0001418104220647,9.812953067012133e-05,2.7062706067226827e-05,1.299854233138831e-07,2.1467640181072056e-06,0.028256207704544,2.624704791287513e-07,4.506959157879464e-06,3.67180909961462e-05,3.522207521200471e-07,2.3633981527382275e-06,0.1071369051933288,5.207995172895608e-07,2.471179686835967e-05
86,0,test,0.0580528825521469,0.0007377626025117,0.0001498735655331,0.0058826329186558,0.0002677049487829,3.527055378071964e-05,0.0061400276608765,2.1470334104378708e-05,0.0002098834374919,0.0001865806552814,5.68143491364026e-07,1.5691826774855144e-05,0.269565224647522,2.648270992722246e-06,3.257581556681544e-05,0.0001298615097766,2.3389509351545717e-07,1.0427052075101528e-05,0.385458767414093,2.086858330585528e-06,2.3492797481594607e-05
87,0,test,0.2997488975524902,0.0017561335116624,0.0020587448962032,0.113231360912323,0.0004226887831464,1.325230550719425e-05,0.0063574183732271,2.0781622879439965e-05,8.767585313762538e-06,0.0001501908409409,8.931456250138581e-07,1.2903657079732511e-05,0.0719009786844253,2.4891036787266785e-07,6.5756453295762185e-06,8.822170639177784e-05,6.15090186784073e-07,1.846498207669356e-06,0.3413070738315582,1.8991335082318983e-06,1.3890595255361404e-05
88,0,test,0.26863893866539,0.0010660332627594,0.0003444244212005,0.0167210325598716,0.0001245301682502,3.789482070715167e-05,0.0014146035537123,1.1230064956180286e-05,1.545952727610711e-05,7.271191861946136e-05,1.5060031444136257e-07,1.4702722182846628e-05,0.1017164960503578,3.415030391806795e-07,3.6699213978863554e-06,0.0001454883167752,7.219020972115686e-07,1.3792822528557735e-06,0.3518271148204803,1.2524142221082002e-06,1.0130238479177931e-05
89,0,test,0.0226633045822381,0.0014417787315323,0.0004724480095319,0.0109046576544642,0.0002878989907912,0.0001321460149483,0.0746228769421577,0.000206910786801,0.0004973213654011,2.029025199590251e-05,3.304740232579207e-07,2.5738124804775e-06,0.0153530742973089,2.3854486244090367e-06,2.1653743260685587e-06,1.7649032088229433e-05,1.555982976242376e-06,1.6538832596779685e-06,0.0329517088830471,6.4057594499900006e-06,2.740928721323144e-06
90,0,test,0.007596920710057,0.0019522398943081,0.0002847686700988,0.0279861986637115,0.0003287643194198,1.774933480191976e-05,0.0376161932945251,0.0002179965667892,6.901358574395999e-06,7.815203389327507e-06,9.913593146393397e-08,2.605017834866885e-05,0.0400100648403167,2.0992519011997501e-07,4.872799308941467e-06,6.641772779403254e-05,5.893173806725827e-07,1.4865983757772485e-05,0.0250553898513317,8.164930704879225e-07,1.4758294128114358e-05
91,0,test,0.0026517738588154,0.007971653714776,0.0002341021609026,0.0018186452798545,0.0001281840377487,1.564202284498606e-05,0.0013883338542655,2.497118657629472e-05,8.246598008554429e-05,8.12974940345157e-06,1.723421405586123e-07,4.648492449632613e-06,0.0046743853017687,1.3226153896539472e-05,6.804522399761481e-06,2.095757554343436e-05,1.208510866490542e-06,5.752837637373887e-07,0.0030113633256405,1.4581545428882237e-06,6.860946541564772e-06
92,1,test,0.0038088166620582,7.40503855922725e-06,8.385420369450003e-05,0.0003720690147019,2.3516224700870225e-06,6.562103862961521e-06,0.0001300755830015,1.5636676380381689e-06,2.8967053822270827e-06,8.991958748083562e-05,1.3326299495020066e-06,8.000417437870055e-06,0.0482031665742397,5.19012758104509e-07,3.874684807669837e-06,0.0003123907081317,1.2058025276928674e-05,5.32676381226338e-07,0.0157329216599464,3.607603957789252e-07,3.094350176979788e-06
93,1,test,0.0381710268557071,0.0006337772356346,0.0015282694948837,0.0268798656761646,0.0003885268233716,0.0003447733761277,0.0506245717406272,0.0001824473729357,0.0001452749129384,2.8285730877541937e-06,5.638310263123003e-09,6.722814305248903e-06,0.0349095165729522,4.60334490526293e-07,2.098702134389896e-05,5.652301115333103e-05,1.349047522580804e-07,1.2309025805734564e-05,0.2325981110334396,1.5837346154512488e-06,5.948107354925014e-05
94,1,test,0.0287193544209003,0.0022308456245809,9.577773744240405e-05,0.0197661090642213,0.0006477640708908,1.5109882951946927e-05,0.0245705749839544,0.0002389903820585,2.031927760981489e-05,8.039696695050225e-05,2.952577631276654e-07,8.453925147478003e-06,0.0028250373434275,5.7030401734436964e-08,7.460818324034335e-06,0.0001186141162179,2.969082402159984e-07,4.154162525082938e-06,0.401604026556015,1.0873720839299494e-06,2.1568761439993978e-05
95,0,test,0.0559844225645065,0.0020356418099254,7.604171696584672e-05,0.0031803343445062,5.279922334011644e-05,4.1832167880784255e-06,0.0027612252160906,2.997820411110297e-05,1.7582871123522636e-06,1.260265889868606e-05,6.342376934753703e-08,1.114323367801262e-05,0.0098459273576736,7.025502668511763e-07,5.346299531083787e-06,2.907161979237572e-05,2.8030277121615654e-07,2.37866083807603e-06,0.0092180632054805,1.3883500287192874e-06,9.11970346351154e-07
96,0,test,0.0811152309179306,0.0010522181401029,0.0006078621954657,0.0076891337521374,0.0002394011389696,6.051486707292497e-05,0.0184790678322315,0.0008038745145313,0.0002103877195622,7.655473382328637e-06,1.197897319116237e-07,1.065925789589528e-05,0.0321962498128414,4.120592222989217e-07,3.1124536690185778e-06,3.942812327295542e-05,2.9332446160879044e-07,7.012571131781442e-06,0.1914999336004257,3.886349588810845e-07,9.221769687428605e-06
97,1,test,0.0327632687985897,0.0034505992662161,0.0003305267309769,0.0390699990093708,0.0009065836784429,1.1979183000221385e-05,0.1049042865633964,0.00049758865498,1.2407577742123976e-05,4.7094985347939655e-05,3.329911066884961e-07,5.29156495758798e-05,0.0145223727449774,1.3998158010508632e-07,3.8293942452583e-06,0.0001368285302305,9.425293683307244e-07,6.7042160480923485e-06,0.3787300884723663,1.262799401047232e-06,7.622333669132786e-06
98,1,test,0.0294413939118385,0.0029175069648772,0.0001930656871991,0.0661650225520134,0.0009993973653763,4.8484347644262016e-05,0.1730346381664276,0.0004711961955763,2.988574806295219e-06,1.809062268876005e-05,2.6479816028768255e-07,3.431978711887496e-06,0.0309747960418462,2.212945702240177e-07,1.3361795026867185e-05,0.0003031871456187,3.364252734172624e-06,2.8365484467940405e-06,0.300436794757843,8.250397513620555e-06,5.399226665758761e-06
99,0,test,0.0638531297445297,0.0007069936254993,0.000526379502844,0.0257266219705343,0.0003700138477142,4.1603969293646514e-05,0.0171084553003311,0.0001292111119255,0.0001970086595974,2.7262791263638064e-05,8.281044756586198e-07,1.3345194929570424e-05,0.1011445000767707,1.572965970808582e-06,5.112263352202717e-06,0.0001738638529786,1.89083937129908e-06,1.3903779290558305e-05,0.0275496132671833,1.9647663975774776e-06,1.1389713108655997e-05
100,0,test,0.005917870439589,0.0009761362452991,6.70871595502831e-05,0.0006489284569397,3.6132740206085145e-05,8.877692039277463e-07,0.000417842704337,1.63323747983668e-05,1.7653803752182284e-06,3.419809218030423e-06,5.8828501181551474e-08,8.061580592766404e-05,0.002218157518655,8.589671551817446e-07,6.024669119142345e-07,2.632974246807862e-05,5.841881716150965e-07,1.6350720670743613e-06,0.0076706479303538,1.2132311439927437e-06,2.0148250769125298e-05
