uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_as,distilbert-base-uncased_for,distilbert-base-uncased_given,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_as,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_given,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_as,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_given,bert-large-uncased_so,roberta-base_because,roberta-base_as,roberta-base_since,roberta-base_for,roberta-base_given,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_as,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_given,xlm-roberta-base_so,roberta-large_because,roberta-large_as,roberta-large_since,roberta-large_given,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_as,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_given,xlm-roberta-large_so
25,0,test,0.0528008043766021,0.0045421719551086,0.01077092718333,0.0007595035713165,5.808855712530203e-05,4.528007411863655e-05,0.000256938743405,0.0294895973056554,0.0050027025863528,0.0010649397736415,7.67931851441972e-05,9.151613085123245e-06,2.14700185097172e-06,4.41709125880152e-05,0.2621437311172485,0.0668278858065605,0.0087542897090315,0.0001840867917053,1.755833909555804e-05,6.3650095398770645e-06,1.665249692450743e-05,6.991791451582685e-05,5.975621206744108e-06,6.626223239436513e-06,4.411385390312717e-08,4.655061403013861e-08,3.2399741223265716e-10,7.946993719087914e-05,0.0976234450936317,0.0075445282272994,1.4219441254681442e-05,1.2342893569439184e-06,8.573645686738018e-07,1.5975800238265947e-08,1.0902000212809073e-05,0.0002662102051544,1.191823866975028e-05,1.2992913070775105e-05,1.04501687303582e-07,3.88116667693339e-08,3.344408083805206e-09,3.031321284652222e-06,0.6797691583633423,0.1232043877243995,6.0908860177733e-06,1.1494044116489024e-07,7.207950858401091e-08,3.976235785074778e-09,9.983715244743507e-06
26,0,test,0.1544169336557388,0.0071896715089678,0.014611224643886,0.0007197591476142,3.034573273907881e-05,1.098802295018686e-05,0.0015304029220715,0.419878751039505,0.0401685796678066,0.0274931695312261,0.0004046849207952,1.4424607797991484e-05,4.05825994675979e-05,5.811528535559773e-05,0.4366230070590973,0.0765375867486,0.0262718871235847,0.0031325418967753,0.000477409659652,0.0007575497729703,0.0002029630704782,4.0575614548288286e-05,8.035623068280984e-06,9.480140761297662e-06,1.4066299058868026e-07,1.229833088700616e-07,1.2763372581048316e-09,3.415230821701698e-05,0.4009085893630981,0.0923831611871719,5.328089537215419e-05,3.814497517851123e-07,6.391417173290392e-08,6.626931003950176e-09,5.88840848649852e-05,0.0001155466889031,1.4658653526566924e-05,1.0799463780131193e-05,1.1989617121344054e-07,6.896229365338513e-08,3.6176237561136304e-09,4.160297521593748e-06,0.6240882277488708,0.1208955124020576,4.512479790719226e-06,1.5089615601482365e-07,6.566689592091279e-08,7.075082297802737e-09,1.837937998061534e-05
27,0,test,0.2330108284950256,0.019248379394412,0.0417346060276031,0.0011525432346388,0.0004267178301233,9.9917859188281e-05,0.003010865766555,0.0309036448597908,0.0143247051164507,0.0052201100625097,0.0002544975141063,2.705323095142376e-05,3.3749572594388155e-06,7.00225355103612e-05,0.0152944466099143,0.0067948936484754,0.0026192250661551,5.792856245534495e-05,2.634712654980831e-05,3.791235485550714e-06,1.1278227248112673e-05,0.0001704361493466,3.390195342944935e-05,1.5166257981036324e-05,2.6624857127899304e-06,3.661557101963808e-08,2.582322622401989e-08,1.0139217010873836e-05,0.1646421104669571,0.0141085488721728,1.3497417967300862e-05,9.360446142636648e-07,5.778871354777948e-07,7.57346185764618e-09,7.30973738427565e-07,0.0001299370778724,0.0001094447070499,1.0520532669033855e-05,1.21210163683827e-07,1.1928779031222805e-06,1.896101942122641e-08,1.7751055565895513e-05,0.5384035110473633,0.0779951959848404,1.6216108633670956e-05,9.892380603560014e-07,2.859976007130172e-07,1.0108783143891742e-08,1.860966040112544e-05
28,0,test,0.8996632099151611,0.0059610195457935,0.0054759900085628,0.000284066889435,8.479385542159434e-06,6.629572453675792e-06,0.000314041855745,0.1105767041444778,0.0059239850379526,0.001594576286152,0.0003596660972107,6.293687329161912e-05,2.3529398731625406e-06,6.128956556494813e-06,0.2178020179271698,0.016648281365633,0.0127462372183799,0.000155750720296,4.648695721698459e-06,4.555305167741608e-06,2.271754965477157e-05,5.137562038726173e-05,2.677662962469185e-07,1.2851403141667106e-07,3.0828792851878006e-09,7.017276204557277e-10,1.8900410125866074e-09,4.2516061512287706e-05,0.5893240571022034,0.0402057133615016,6.1547862060251646e-06,2.2223308349111906e-07,2.4387412977944223e-08,2.7924706103021893e-08,6.671085884590866e-06,0.0002889424795284,3.755858870135853e-06,8.869610610418022e-06,2.3709848306907588e-08,4.102230022340336e-08,1.2942656724135304e-08,1.9393737602513283e-05,0.2561874985694885,0.0246310029178857,4.589098807628034e-06,2.4330333303623775e-07,1.0043750364729932e-07,1.2146258221434893e-08,3.598652619984932e-05
29,0,test,0.1611874848604202,0.0138583928346633,0.0089030740782618,0.0002055185177596,5.757967664976604e-05,4.464465291675879e-06,0.0016134007601067,0.0037545368541032,0.0012931749224662,0.0001938703499035,3.5985023714601994e-05,5.80888490731013e-06,6.751246814928891e-07,0.0002820149820763,0.0423112101852893,0.019089026376605,0.00792648922652,6.698674405924976e-05,1.672622238402255e-05,9.265683729609007e-06,0.0021600190084427,4.169938256382011e-05,1.733119279379025e-05,1.0546070370764936e-05,4.404848539252272e-07,1.7725344036989554e-07,1.286865503047352e-09,4.187070317129837e-06,0.2068149745464325,0.0151922050863504,2.133217640221119e-05,2.955277693672542e-07,1.216262717207428e-07,2.9899748454909065e-08,1.2910975783597678e-05,0.0001661046553635,7.188440213212743e-05,2.388541361142416e-05,2.287949030232994e-07,6.89498108386033e-07,1.1919038200858267e-08,2.420363853161689e-05,0.3441351950168609,0.1217043027281761,2.67048817477189e-05,8.644636295684904e-07,2.6504616812417225e-07,2.4898012540575116e-08,1.5253673382176205e-06
30,0,test,0.2468228787183761,0.015834966674447,0.0393648669123649,0.0004337167192716,2.83746139757568e-05,7.168289357650792e-06,0.0003098563756793,0.2851113975048065,0.059598620980978,0.0121281053870916,0.0005152422236278,1.4775308954995126e-05,9.17577290238114e-06,0.0001152547192759,0.3110465407371521,0.0827922150492668,0.0178139675408601,0.0003380753332749,9.657841474108864e-06,2.4218041289714165e-05,0.0004223732685204,5.541669816011563e-05,6.241594746825285e-06,5.444711405289127e-06,1.6120104362471468e-07,1.870025556627297e-07,7.327414230928753e-10,3.344508513691835e-05,0.4363340735435486,0.0996757075190544,6.161340570542961e-05,5.936406068940414e-07,2.9253110156446386e-08,1.301703811407151e-08,6.676925113424659e-05,0.0003852431837003,4.538059874903411e-05,3.179614577675238e-05,3.865099813538109e-07,1.591907619058475e-07,7.568124793522202e-09,2.923708734670072e-06,0.5726954936981201,0.1050502583384513,2.101591235259548e-05,4.596091969233385e-07,1.0229675950768069e-07,9.581115456569478e-09,1.6952932128333487e-05
31,1,test,0.3211736679077148,0.0323382429778575,0.0534542128443717,0.0006005099858157,7.728582568233833e-05,2.0646879420382905e-05,0.0009500214946456,0.225988820195198,0.0753019079566001,0.0140502359718084,0.0001464720844523,1.0640873369993642e-05,3.879848918586504e-06,0.0001796409633243,0.6714938282966614,0.1439009606838226,0.0325064063072204,0.0002567287883721,1.6335079635609873e-05,2.164083343814127e-05,0.000471026811283,0.0001031543579301,4.7714738684589975e-06,4.740595159091754e-06,3.3968309054444035e-08,5.83181503088781e-08,3.964285566482317e-10,2.080500780721195e-05,0.5232810974121094,0.0449126847088336,7.484840170945972e-05,1.792281068446755e-06,8.550910024496262e-08,1.4879616649920992e-08,1.2244993740750942e-05,0.0002077293465845,3.454741454333998e-05,1.0087408554682042e-05,1.700629894685335e-07,8.060003864329701e-08,7.144687952376216e-09,1.8128350802726343e-06,0.802950382232666,0.0670964047312736,5.666476681653876e-06,6.199351076929815e-08,3.68215467005939e-08,3.0620934676761635e-09,2.194475200667512e-05
32,1,test,0.2247080355882644,0.049083437770605,0.0487436093389987,0.0032819015905261,0.0003063360054511,8.544814045308158e-05,0.0004071908770129,0.0762446746230125,0.1030647456645965,0.0163734387606382,0.0004490750434342,3.7028134102001786e-05,1.1818480743386315e-05,5.475047510117293e-05,0.1786038130521774,0.1532662808895111,0.0545733086764812,0.0006086414214223,8.794179302640259e-05,1.6992147720884532e-05,0.0001451313291909,3.870351065415889e-05,1.830162545957137e-05,1.0261641364195384e-05,2.018679055026951e-07,8.074557911186275e-08,7.050930062035832e-09,2.907061389123556e-05,0.4044203758239746,0.1707374900579452,1.8032611478702165e-05,7.948586926431744e-07,4.987890989127664e-08,2.6212934045588554e-09,3.917763024219312e-05,6.326472794171423e-05,3.843806916847825e-05,1.511822483735159e-05,4.190273443782644e-07,1.7520378037261253e-07,5.0876657553544646e-08,2.3311104087042622e-06,0.3421849608421325,0.2254847288131714,7.910020030976739e-06,1.231095154707873e-07,2.451446619033959e-07,4.184021129560733e-09,1.1265162356721705e-05
33,1,test,0.0865349024534225,0.0044940127991139,0.0070390901528298,0.0009440120193175,0.0001884891098598,0.0001976988569367,0.0001070430080289,0.0459374375641346,0.0275331027805805,0.0078102052211761,0.0018634600564837,9.781717380974442e-05,4.825483847525902e-05,4.001480647275457e-06,0.4558356702327728,0.1148624569177627,0.028029665350914,0.0002840858942363,2.50605953624472e-05,3.848556661978364e-05,2.2514966985909268e-05,4.1147701267618686e-05,1.4178732271830086e-05,3.6058745536138304e-06,7.21028712291627e-08,7.764430165480007e-08,1.1065736105209112e-09,0.0001640942937228,0.2910883724689483,0.0664224028587341,4.924256427329965e-05,5.094829020890757e-07,8.048500177437745e-08,5.784941858877346e-09,1.4137877769826446e-05,8.064162830123678e-05,1.2207014151499608e-05,7.193565124907764e-06,1.2430159301857202e-07,2.262267173591681e-08,5.860575913452235e-10,1.8254781025461853e-05,0.5275501608848572,0.1443452835083007,2.929651782324072e-05,7.605513587805035e-07,5.956806035101181e-07,4.0907838894099775e-08,7.383803676930256e-06
34,1,test,0.0843234807252883,0.0030636347364634,0.0078580547124147,0.0001803978084353,9.90061198535841e-06,2.464000317559112e-05,0.0003215072210878,0.2786416709423065,0.0727056264877319,0.0086856111884117,0.0005002930411137,2.8422107789083384e-05,9.044814760272857e-06,3.524660496623255e-05,0.7784770131111145,0.1055633947253227,0.0250977128744125,0.0004379425663501,9.808400136535056e-06,1.3891190974391066e-05,0.0001421114866388,3.826426109299064e-05,4.667906978284009e-06,3.6410597203939687e-06,7.229512277717731e-08,3.4966639361755376e-08,1.3218528494007842e-09,4.728171916212887e-05,0.2000675797462463,0.0128607349470257,3.2492695027031004e-05,2.1371577076934045e-06,1.5589799886583933e-06,4.322215119145768e-08,3.3259898373216856e-06,0.0001377089065499,1.5584644643240608e-05,6.821478109486634e-06,1.0713927878214237e-07,4.3146730632770414e-08,2.052822356546357e-09,9.75649800238898e-06,0.6300684809684753,0.0653871372342109,5.218538262852235e-06,1.614346842870873e-07,7.149042602350164e-08,5.1581459103999805e-09,6.441586720029591e-06
35,1,test,0.441126137971878,0.0331824123859405,0.0704362094402313,0.0046128528192639,7.53185449866578e-05,4.176756920060143e-05,0.0005577338160946,0.2421143949031829,0.1493399888277053,0.0235574878752231,0.0019538588821887,2.8743896109517664e-05,6.477472197730094e-06,9.972498446586542e-06,0.390511691570282,0.0727868154644966,0.0188508313149213,0.0002756770991254,1.056669952959055e-05,1.1020149941032288e-05,4.37852977483999e-05,2.659501478774473e-05,4.402234026201768e-06,3.95770348404767e-06,1.4407275727990054e-07,8.217799063459098e-08,1.4587046015535066e-09,3.599416913857567e-06,0.2933820188045501,0.0495241768658161,5.884386337129399e-05,1.3574191370935296e-06,3.249711610919803e-08,3.023648220690233e-09,1.3064744962321129e-05,4.085009277332574e-05,3.226285843993537e-05,8.228522347053513e-06,2.7658865420221452e-08,9.947467560778025e-08,1.9707850629213647e-10,9.4856486612116e-06,0.6442402005195618,0.1125774160027504,3.995806309831096e-06,2.385283615069511e-08,1.0090799307249654e-08,9.264390921082111e-10,1.7650335166763398e-06
36,0,test,0.637445867061615,0.0545260533690452,0.0224820040166378,0.0004399756144266,6.382767605828121e-05,1.3574217518907972e-05,0.0002603109751362,0.1334306895732879,0.0152981868013739,0.0123640159144997,0.00024829513859,7.467356681445381e-06,1.2753588634950574e-05,5.4167703638086095e-06,0.1845724284648895,0.0294740498065948,0.0178167652338743,0.0003686104610096,4.139672455494292e-05,9.12296600290574e-05,4.327942406234797e-06,0.0001596138754393,1.3114969078742432e-05,1.1086724043707363e-05,1.638544233628636e-07,1.8876244212151505e-07,4.256590635520752e-09,2.348730959056411e-06,0.3563613593578338,0.0440566316246986,1.129693555412814e-05,3.635940402091365e-07,6.701867505398695e-08,1.6487975429413382e-08,2.791840643112664e-06,0.0001554592163302,2.316714198968839e-05,1.2818195500585716e-05,2.0481131457472657e-07,3.661659206954937e-07,1.066387311787764e-09,3.129008518953924e-06,0.8087924122810364,0.0560723468661308,3.923846634279471e-06,1.6295423677092913e-07,1.3868569403996388e-08,1.8942705182212194e-09,1.6995260011754e-05
37,0,test,0.5980133414268494,0.0195301491767168,0.0317410640418529,0.0040123066864907,0.0007135523483157,0.0001927073899423,0.0056975190527737,0.3106689453125,0.0743486657738685,0.0101801343262195,0.0628720745444297,0.0005553496885113,0.0005365712568163,0.0003180337662342,0.3818704485893249,0.1773173511028289,0.0642554387450218,0.0016732268268242,0.0003436794504523,0.0007513316813856,0.0044763111509382,2.393225076957605e-05,5.098989731777692e-06,3.5117875540890964e-06,1.0450201415324045e-07,7.543867468484677e-07,3.759857314378223e-09,3.8396581658162177e-05,0.2908718883991241,0.077239379286766,1.9361870727152564e-05,1.0232607792204362e-06,8.800896466709673e-06,1.0058978539007056e-08,1.528824031993281e-05,6.745282735209912e-05,2.040780964307487e-05,1.4611700862587895e-05,8.802298907539807e-07,6.650380868222784e-08,3.570025608468086e-09,4.996486677555368e-05,0.5706364512443542,0.1629011631011963,4.541730049822945e-06,1.4962411398755648e-07,8.604456525063142e-08,1.6101930455647562e-08,1.9436431102803908e-05
38,1,test,0.197440817952156,0.0117845637723803,0.0279312897473573,0.0009801902342587,6.262113311095163e-05,3.5196790122427046e-05,0.0022896523587405,0.4357719421386719,0.306572288274765,0.0416336506605148,0.0007541144732385,2.327177389815916e-05,1.590670035511721e-05,8.56936167110689e-05,0.4892464578151703,0.3267006874084472,0.0561294890940189,0.0006798226386308,1.8483107851352543e-05,4.463173536350951e-05,0.0003314328496344,1.1839885701192545e-05,3.2852378808456706e-06,1.7256124920095315e-06,6.886708803222066e-08,2.4726662672946986e-07,5.250913925891609e-09,1.6164271073648706e-05,0.255711942911148,0.0329817980527877,9.861077705863865e-05,2.2485323825094383e-06,1.2573292451634188e-07,1.3154039635310257e-08,4.165988684690092e-06,0.000160517549375,4.124272163608112e-05,1.8850842025130987e-05,4.143870171446906e-07,7.366700316424615e-08,2.781094243786697e-09,9.070592568605209e-06,0.5007166266441345,0.0894870236515998,5.756408882007236e-06,1.217394753894041e-07,6.385846518242033e-08,9.493740904531478e-09,5.1443767006276175e-06
39,0,test,0.0286772549152374,0.0026430683210492,0.0144599303603172,0.0005985797615721,0.0001366028591291,0.0007181997643783,0.0005160873988643,0.1416526734828949,0.0651935711503028,0.0170176289975643,0.0005785836256109,7.801751780789346e-05,0.0001546477287774,3.636530163930729e-05,0.0526715628802776,0.0723738223314285,0.0272959806025028,0.0002089874469675,0.0003067914512939,0.0006569850957021,0.0003305556019768,4.780085873790085e-05,8.049496500461828e-06,1.750434648783994e-06,2.3591969267044988e-08,8.213234536924574e-07,1.4238901613339294e-08,5.1678773161256686e-05,0.0644429177045822,0.0213143434375524,1.9684561266331e-05,9.992021432481124e-07,4.943563908454962e-06,4.412049463553558e-07,5.905840589548461e-05,0.0001240032725036,7.718271081103012e-05,1.002933731797384e-05,8.263762651949946e-07,6.817577968831756e-08,8.279345564687901e-08,1.1800324273281149e-06,0.4860400557518005,0.0633057504892349,4.028266175737372e-06,2.0665839883804446e-07,6.845697839708009e-07,8.696159881083076e-08,3.148449832224287e-05
40,1,test,0.0801327601075172,0.0037570742424577,0.0059689334593713,0.0001850132684921,8.084584806056228e-06,1.3705182027479168e-05,8.20747300167568e-05,0.2753535807132721,0.0099438000470399,0.0031842787284404,0.000117271883937,4.714861006505089e-06,1.2647132052734378e-06,1.1660007658065297e-05,0.3880803287029266,0.0229875277727842,0.0082745235413312,7.185684808064252e-05,4.95626954943873e-06,4.442249974090373e-06,3.2036565244197845e-05,0.0001117741048801,1.076757052942412e-05,2.7902767669729656e-06,3.205524023996986e-08,2.0669356004532353e-08,5.465926045111758e-10,6.2350104599318e-06,0.312762588262558,0.0173546075820922,3.356137312948704e-05,1.60205661359214e-06,2.0398579181346577e-07,8.935233886120386e-09,2.26672909775516e-05,0.0003346395678818,1.0792566172312943e-05,8.885921488399617e-06,7.497803267142444e-08,5.510363010330367e-08,5.726132012995322e-09,6.695901902276091e-06,0.7999931573867798,0.0607213303446769,1.0562763236521278e-05,3.121392637694953e-07,1.1915456354927301e-07,6.5464362819511734e-09,5.472721386468038e-05
41,1,test,0.1454247236251831,0.0351846329867839,0.0225087795406579,0.0004916472244076,7.547992572654039e-05,3.0135315682855435e-05,0.000746838224586,0.5955990552902222,0.1143844574689865,0.0371855571866035,0.0006375752855092,4.83533731312491e-05,2.868141928047408e-05,0.0001813042908906,0.7802338600158691,0.1067127212882042,0.043263416737318,0.0002028390445047,8.126555258058943e-06,2.3293821868719533e-05,0.0002238093002233,7.138824730645865e-05,6.7986325120728e-06,3.698164618981537e-06,5.156597282507393e-08,2.392078890522953e-08,3.2256392001883677e-10,9.955150017049164e-05,0.3962098062038421,0.0534671619534492,5.315369708114304e-05,8.759877232478175e-07,1.6941810088155765e-07,2.0498330144391733e-08,3.084958288823713e-09,0.000262295914581,2.0007992134196684e-05,1.860047632362693e-05,1.7639807481373285e-07,1.3404309129327885e-07,1.4336897002920068e-08,3.763271706702653e-06,0.5895647406578064,0.1235926896333694,1.2216091818118002e-05,1.9918644511562889e-07,6.940044272596424e-08,5.9121538775741556e-09,2.0616905658243923e-06
42,0,test,0.1955079883337021,0.0079275937750935,0.0183421820402145,0.0005840871599502,5.755024176323786e-05,7.22601471352391e-05,0.0006370033952407,0.1512015610933303,0.0199040994048118,0.007210458163172,0.0001410478143952,1.4438955076911952e-05,8.383703061554115e-06,0.0001832245325203,0.4519652426242828,0.10259660333395,0.0516615808010101,0.000333694886649,2.682295780687128e-05,5.457192310132086e-05,0.0013568460708484,6.175914313644171e-05,8.621041160949972e-06,2.218876761617139e-05,6.525444717908614e-08,5.049558922110009e-07,1.61386359831539e-09,1.1583576451812403e-05,0.2909933030605316,0.0633411556482315,4.101682861801237e-05,4.256570491634193e-07,1.8516300315241097e-07,2.9006020696442647e-08,1.7418697098037228e-05,0.0001844607904786,5.463394336402416e-05,3.1586427212459967e-05,9.307622121923488e-07,2.531153882046056e-07,9.127761657623525e-09,5.888530722586438e-06,0.7526776194572449,0.1196966469287872,2.496380375305307e-06,1.1366689278702324e-07,7.01950355619374e-08,9.299503389570418e-09,4.728604108095169e-05
